"","last name","first name","two letter state abbreviation","Number of commemorative bills receiving action beyond committee","Number of commemorative bills receiving action in committee","Number of commemorative bills sponsored by this senator","Number of commemorative bills becoming law","Number of commemorative bills passing Senate","Number of substantive bills receiving action beyond committee","Number of substantive bills receiving action in committee","Number of substantive bills sponsored by this senator","Number of substantive bills becoming law","Number of substantive bills passing Senate","Number of SS bills receiving action beyond committee","Number of SS bills receiving action in committee","Number of substantive and significant (SS) bills sponsored by this senator","Number of SS bills becoming law","Number of SS bills passing Senate","congress","Observation number order based on scraping congress.gov","ID","yearcongStart","dem","majority","yearStart","female","Black","latinx","percent_vote","1st-dimension DW-NOMINATE score","chair","subchair","currterms","stateLeg","state_leg X squire index","majLeader","minLeader","votepct squared","totalSponsored","Total number of bills receiving action in committee","Total number of bills receiving action beyond committee","totalSenate","totalLaw","legeffictive","lagged legislative effectiveness score","distrance from legislative median in DW-NOMINATE","powrcmte","freshman","seniority squared","distance from majority party median dwnom1","number of members in state congressional delegation","Benchmark score based on majority, seniority, chairs","1 = Below, 2 = Meets, 3 = Exceeds"
"2172","Heller","Dean","NV",0,0,0,0,0,7,20,54,0,4,0,0,1,0,0,114,2194,20730,2014,0,1,2011,0,0,0,46,0.460999995470047,0,1,3,1,0.137999996542931,0,0,2116,55,20,7,4,0,1.50815188884735,0.697138726711273,0.180999994277954,1,0,9,0.0139999957755208,4,0.847216069698334,3
"2173","Hirono","Mazie","HI",1,1,2,1,1,1,8,38,1,1,0,0,0,0,0,114,2195,20713,2014,1,0,2012,1,0,0,63,-0.492000013589859,0,0,2,1,0.224999994039536,0,0,3969,40,9,2,2,2,0.825503528118134,0.556675970554352,0.772000014781952,1,0,4,0.939000010490417,2,0.816234529018402,2
"2174","Hoeven","John","ND",0,0,0,0,0,5,7,20,1,2,1,0,1,0,1,114,2196,41107,2014,0,1,2010,0,0,0,76,0.337999999523163,0,1,3,0,0,0,0,5776,21,7,6,3,1,1.17355668544769,0.605090916156769,0.0579999983310699,1,0,9,0.108999997377396,1,0.847216069698334,2
"2175","Inhofe","James","OK",1,1,1,1,1,8,8,33,0,5,0,0,0,0,0,114,2197,15424,2014,0,1,1994,0,0,0,68,0.550999999046326,1,0,11,1,0.25,0,0,4624,34,9,9,6,1,1.28656673431396,0.441607266664505,0.270999997854233,1,0,121,0.104000002145767,5,1.6640123128891,2
"2176","Isakson","Johnny","GA",0,0,1,0,0,8,9,27,1,3,0,0,0,0,0,114,2198,29909,2014,0,1,2004,0,0,0,58,0.404000014066696,1,1,6,1,0.11599999666214,0,0,3364,28,9,8,3,1,1.18670761585236,0.160104557871819,0.124000012874603,1,0,36,0.0429999865591526,14,1.6548056602478,2
"2177","Johnson","Ron","WI",1,1,2,1,1,15,17,35,4,4,1,1,2,1,1,114,2199,41111,2014,0,1,2010,0,0,0,52,0.593999981880188,1,1,3,0,0,0,0,2704,39,19,17,6,6,3.18126010894775,0.0366914942860603,0.313999980688095,0,0,9,0.14699998497963,8,1.6492817401886,3
"2178","Kaine","Tim","VA",0,0,0,0,0,3,4,16,0,0,0,0,0,0,0,114,2200,41305,2014,1,0,2012,0,0,0,53,-0.229000002145767,0,0,2,0,0,0,0,2809,16,4,3,0,0,0.304989457130432,0.193631306290627,0.50900000333786,1,0,4,0.675999999046326,11,0.816234529018402,1
"2179","King","Angus","ME",0,0,0,0,0,1,7,24,0,0,0,0,0,0,0,114,2201,41300,2014,0,1,2012,0,0,0,53,-0.148000001907349,0,0,2,0,0,0,0,2809,24,7,1,0,0,0.352130770683289,0.1821169257164,0.428000003099442,1,0,4,0.595000028610229,2,0.845374703407288,1
"2180","Kirk","Mark","IL",0,0,1,0,0,7,9,66,1,2,0,0,0,0,0,114,2202,20115,2014,0,1,2010,0,0,0,48,0.273999989032745,0,1,4,0,0,0,0,2304,67,9,7,2,1,1.26674735546112,0.397026091814041,0.00600001076236367,1,0,16,0.173000007867813,18,0.849057376384735,2
"2181","Klobuchar","Amy","MN",1,1,1,1,1,6,10,54,1,1,0,0,0,0,0,114,2203,40700,2014,1,0,2006,1,0,0,65,-0.238999992609024,0,0,5,0,0,0,1,4225,55,11,7,2,2,1.15321469306946,1.7225968837738,0.518999993801117,1,0,25,0.685999989509583,8,0.821758449077606,2
"2182","Lankford","James","OK",0,0,0,0,0,7,7,18,0,1,0,0,0,0,0,114,2204,21166,2014,0,1,2014,0,0,0,68,0.561999976634979,0,1,1,0,0,0,0,4624,18,7,7,1,0,0.646885633468628,NA,0.281999975442886,0,1,1,0.114999979734421,5,0.843533396720886,2
"2183","Leahy","Patrick","VT",0,0,1,0,0,2,4,25,1,2,0,0,0,0,0,114,2205,14307,2014,1,0,1974,0,0,0,64,-0.375,0,0,21,0,0,0,0,4096,26,4,2,2,1,0.719195425510406,3.54560399055481,0.654999971389771,1,0,441,0.822000026702881,1,0.851219534873962,2
"2184","Lee","Mike","UT",0,0,0,0,0,1,3,35,0,0,0,1,1,0,0,114,2206,41110,2014,0,1,2010,0,0,0,62,0.921000003814697,0,1,3,0,0,0,0,3844,36,4,1,0,0,0.375293463468552,0.389771401882172,0.641000032424927,1,0,9,0.474000006914139,4,0.847216069698334,1
"2185","Manchin","Joe","WV",0,0,0,0,0,1,5,18,0,0,0,0,0,0,0,114,2207,40915,2014,1,0,2010,0,0,0,61,-0.063000001013279,0,0,3,1,0.125,0,0,3721,18,5,1,0,0,0.267080664634705,0.508660793304443,0.342999994754791,1,0,9,0.509999990463257,3,0.818075835704803,1
"2186","Markey","Edward","MA",0,0,5,0,0,2,10,56,0,0,0,0,0,0,0,114,2208,14435,2014,1,0,2013,0,0,0,62,-0.5,0,0,2,1,0.386000007390976,0,0,3844,61,10,2,0,0,0.653764963150024,0.358975648880005,0.779999971389771,0,0,4,0.947000026702881,9,0.816234529018402,2
"2187","McCain","John","AZ",0,0,0,0,0,5,8,35,0,1,2,1,2,1,1,114,2209,15039,2014,0,1,1986,0,0,0,59,0.381000012159348,1,0,15,0,0,0,0,3481,37,9,7,2,1,1.50647485256195,0.188911646604538,0.101000010967255,1,0,225,0.0659999847412109,9,1.6713775396347,2
"2188","McCaskill","Claire","MO",0,0,1,0,0,1,3,19,1,1,0,0,0,0,0,114,2210,40701,2014,1,0,2006,1,0,0,55,-0.146999999880791,0,0,5,1,0.17399999499321,0,0,3025,20,3,1,1,1,0.517502903938293,1.02539563179016,0.426999986171722,1,0,25,0.593999981880188,8,0.821758449077606,2
"2189","McConnell","Mitch","KY",0,0,0,0,0,3,1,8,1,1,0,0,0,0,0,114,2211,14921,2014,0,1,1984,0,0,0,56,0.404000014066696,0,0,16,0,0,1,0,3136,8,1,3,1,1,0.477575093507767,0.578035771846771,0.124000012874603,1,0,256,0.0429999865591526,6,0.871153175830841,2
"2190","Menendez","Robert","NJ",0,0,3,0,0,2,3,51,0,1,0,0,0,0,0,114,2212,29373,2014,1,0,2006,0,0,1,59,-0.360000014305115,0,0,6,1,0.244000002741814,0,0,3481,54,3,2,1,0,0.549650073051453,4.5223913192749,0.639999985694885,1,0,36,0.807000041007996,12,0.823599755764008,2
"2191","Merkley","Jeff","OR",0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,114,2213,40908,2014,1,0,2008,0,0,0,56,-0.435999989509583,0,0,4,1,0.158999994397163,0,0,3136,29,3,0,0,0,0.241483330726624,0.748948335647583,0.715999960899353,1,0,16,0.883000016212463,5,0.819917142391205,1
"2192","Mikulski","Barbara","MD",0,0,0,0,0,1,2,12,0,0,0,0,0,0,0,114,2214,14440,2014,1,0,1986,1,0,0,62,-0.370000004768372,0,0,15,0,0,0,0,3844,12,2,1,0,0,0.156591758131981,1.11795997619629,0.649999976158142,1,0,225,0.817000031471252,8,0.840171635150909,1
"2193","Moran","Jerry","KS",0,0,0,0,0,8,15,39,1,3,0,0,0,0,0,114,2215,29722,2014,0,1,2010,0,0,0,70,0.412000000476837,0,1,3,1,0.125,0,0,4900,39,15,8,3,1,1.40654635429382,0.761991798877716,0.131999999284744,1,0,9,0.0350000001490116,4,0.847216069698334,3
"2194","Murkowski","Lisa","AK",0,1,2,0,0,14,40,73,1,3,1,0,1,0,1,114,2216,40300,2014,0,1,2002,1,0,0,39,0.208000004291534,1,1,7,1,0.23199999332428,0,0,1521,76,41,15,4,1,2.76329517364502,1.62520360946655,0.0719999969005585,1,0,49,0.238999992609024,1,1.6566469669342,3
"2195","Murphy","Christopher","CT",0,0,0,0,0,1,1,29,0,0,0,0,0,0,0,114,2217,20707,2014,1,0,2012,0,0,0,55,-0.310999989509583,0,0,2,1,0.189999997615814,0,0,3025,29,1,1,0,0,0.227974906563759,0.229679971933365,0.590999960899353,1,0,4,0.758000016212463,5,0.816234529018402,1
"2196","Murray","Patty","WA",0,0,0,0,0,3,8,42,0,1,0,0,0,0,0,114,2218,49308,2014,1,0,1992,1,0,0,52,-0.342000007629395,0,0,12,1,0.230000004172325,0,1,2704,42,8,3,1,0,0.659537434577942,1.78109872341156,0.621999979019165,1,0,144,0.789000034332275,10,0.834647655487061,2
"2197","Nelson","Bill","FL",0,0,0,0,0,3,4,37,1,1,0,0,0,0,0,114,2219,14651,2014,1,0,2000,0,0,0,55,-0.19200000166893,0,0,8,1,0.248999997973442,0,0,3025,37,4,3,1,1,0.719058394432068,1.5726398229599,0.472000002861023,1,0,64,0.638999998569489,27,0.827282428741455,2
"2198","Paul","Rand","KY",0,0,0,0,0,2,2,54,0,0,0,0,0,0,0,114,2220,41104,2014,0,1,2010,0,0,0,56,0.882000029087067,0,1,3,0,0,0,0,3136,54,2,2,0,0,0.433168172836304,0.286737233400345,0.602000057697296,0,0,9,0.435000032186508,6,0.847216069698334,2
"2199","Perdue","David","GA",0,0,0,0,0,1,2,12,0,1,0,0,0,0,0,114,2221,41501,2014,0,1,2014,0,0,0,53,0.658999979496002,0,1,1,0,0,0,0,2809,12,2,1,1,0,0.261303812265396,NA,0.378999978303909,0,1,1,0.211999982595444,14,0.843533396720886,1
"2200","Peters","Gary","MI",1,0,2,1,1,3,5,23,1,1,0,0,0,0,0,114,2222,20923,2014,1,0,2014,0,0,0,55,-0.23199999332428,0,0,1,1,0.400999993085861,0,0,3025,25,5,4,2,2,0.733406603336334,NA,0.51199996471405,0,1,1,0.679000020027161,14,0.84753692150116,2
"2201","Portman","Rob","OH",1,1,3,1,1,8,6,56,3,3,0,0,0,0,0,114,2223,29386,2014,0,1,2010,0,0,0,57,0.375,0,1,3,0,0,0,0,3249,59,7,9,4,4,1.72879755496979,1.73049569129944,0.0949999988079071,1,0,9,0.0719999969005585,16,0.847216069698334,3
"2202","Reed","Jack","RI",0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,114,2224,29142,2014,1,0,1996,0,0,0,71,-0.389999985694885,0,0,10,1,0.148000001907349,0,0,5041,36,1,0,0,0,0.225917235016823,1.47466456890106,0.669999957084656,1,0,100,0.837000012397766,2,0.830965042114258,1
"2203","Reid","Harry","NV",0,0,2,0,0,1,3,15,0,1,0,0,0,0,0,114,2225,15054,2014,1,0,1986,0,0,0,50,-0.275999993085861,0,0,15,1,0.129999995231628,0,1,2500,17,3,1,1,0,0.306107014417648,1.68403446674347,0.555999994277954,0,0,225,0.72299998998642,4,0.840171635150909,1
"2204","Risch","James","ID",0,0,0,0,0,5,9,15,0,0,0,0,0,0,0,114,2226,40902,2014,0,1,2008,0,0,0,65,0.630999982357025,0,1,4,1,0.137999996542931,0,0,3364,15,9,5,0,0,0.501226544380188,0.617910385131836,0.350999981164932,0,0,16,0.183999985456467,2,0.849057376384735,2
"2205","Roberts","Pat","KS",0,0,0,0,0,4,0,28,0,0,0,0,0,0,0,114,2227,14852,2014,0,1,1996,0,0,0,53,0.41499999165535,1,0,10,0,0,0,0,2809,28,0,4,0,0,0.308948308229446,0.163073301315308,0.134999990463257,1,0,100,0.032000008970499,4,1.6621710062027,1
"2206","Rounds","Mike","SD",0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,114,2228,41505,2014,0,1,2014,0,0,0,50,0.381999999284744,0,1,1,1,0.103000000119209,0,0,2500,23,2,0,0,0,0.181872054934502,NA,0.101999998092651,1,1,1,0.0649999976158142,1,0.843533396720886,1
"2207","Rubio","Marco","FL",0,0,0,0,0,7,9,53,2,2,0,0,0,0,0,114,2229,41102,2014,0,1,2010,0,0,1,49,0.589999973773956,0,1,3,1,0.223000004887581,0,0,2401,53,9,7,2,2,1.38132131099701,0.509107649326324,0.309999972581863,0,0,9,0.142999976873398,27,0.847216069698334,3
"2208","Sanders","Bernard","VT",0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,114,2230,29147,2014,0,1,2006,0,0,0,71,-0.509999990463257,0,0,5,0,0,0,0,5041,29,1,0,0,0,0.190605700016022,2.02490711212158,0.789999961853027,0,0,25,0.957000017166138,1,0.850898683071136,1
"2209","Sasse","Benjamin","NE",0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,114,2231,41503,2014,0,1,2014,0,0,0,64,0.833000004291534,0,1,1,0,0,0,0,4096,9,2,2,0,0,0.176874741911888,NA,0.553000032901764,0,0,1,0.386000007390976,3,0.843533396720886,1
"2210","Schatz","Brian","HI",0,0,0,0,0,4,6,29,1,2,0,0,0,0,0,114,2232,41112,2014,1,0,2012,0,0,0,67,-0.388999998569489,0,0,2,1,0.224999994039536,0,0,4489,29,6,4,2,1,0.866454005241394,0.492562562227249,0.668999969959259,1,0,4,0.836000025272369,2,0.816234529018402,2
"2211","Schumer","Charles","NY",0,0,4,0,0,2,1,47,1,2,0,0,0,0,0,114,2233,14858,2014,1,0,1998,0,0,0,66,-0.349999994039536,0,0,9,1,0.514999985694885,0,1,4356,51,1,2,2,1,0.771595239639282,2.23258137702942,0.629999995231628,1,0,81,0.796999990940094,27,0.829123735427856,2
"2212","Scott","Tim","SC",0,0,0,0,0,1,3,15,0,1,0,0,0,0,0,114,2234,21173,2014,0,1,2013,0,1,0,61,0.669000029563904,0,1,2,1,0.123999997973442,0,0,3721,15,3,1,1,0,0.303828865289688,0.0407683253288269,0.389000028371811,1,0,4,0.222000032663345,7,0.845374703407288,1
"2213","Sessions","Jeff","AL",1,1,1,0,1,0,0,5,0,0,0,0,0,0,0,114,2235,49700,2014,0,1,1996,0,0,0,100,0.549000024795532,0,1,10,0,0,0,0,10000,6,1,1,1,0,0.0631201416254044,0,0.269000023603439,1,0,100,0.102000027894974,7,0.860105276107788,1
"2214","Shaheen","Jeanne","NH",0,0,0,0,0,9,18,67,0,0,0,0,0,0,0,114,2236,40906,2014,1,0,2008,1,0,0,52,-0.272000014781952,0,0,4,1,0.0270000007003546,0,0,2704,67,18,9,0,0,1.17581403255463,2.50818991661072,0.551999986171722,1,0,16,0.719000041484833,2,0.819917142391205,2
"2215","Shelby","Richard","AL",0,0,0,0,0,2,0,4,0,0,1,1,1,0,0,114,2237,94659,2014,0,1,1986,0,0,0,65,0.43299999833107,1,1,15,1,0.0850000008940697,0,0,4225,5,1,3,0,0,0.234526932239532,0.0688593089580536,0.152999997138977,1,0,225,0.0140000013634562,7,1.6713775396347,1
"2216","Stabenow","Debbie","MI",0,0,1,0,0,1,2,27,0,0,0,0,0,0,0,114,2238,29732,2014,1,0,2000,1,0,0,59,-0.326999992132187,0,0,8,1,0.515999972820282,0,1,3481,28,2,1,0,0,0.243161991238594,0.99835205078125,0.60699999332428,1,0,64,0.773999989032745,14,0.827282428741455,1
"2217","Sullivan","Daniel","AK",0,0,1,0,0,7,8,24,1,3,0,0,0,0,0,114,2239,41500,2014,0,1,2014,0,0,0,48,0.46000000834465,0,1,1,0,0,0,0,2304,25,8,7,3,1,1.10681331157684,NA,0.180000007152557,1,1,1,0.0130000086501241,1,0.843533396720886,2
"2218","Tester","Jon","MT",1,1,1,1,1,7,23,56,1,3,0,0,0,0,0,114,2240,40702,2014,1,0,2006,0,0,0,49,-0.214000001549721,0,0,5,1,0.0759999975562096,0,0,2401,57,24,8,4,2,1.74210345745087,2.40856313705444,0.493999987840652,1,0,25,0.66100001335144,1,0.821758449077606,3
"2219","Thune","John","SD",0,0,0,0,0,23,27,58,3,8,0,0,0,0,0,114,2241,29754,2014,0,1,2004,0,0,0,100,0.409000009298325,1,0,6,0,0,1,0,10000,58,27,23,8,3,3.28362989425659,0.765319228172302,0.129000008106232,1,0,36,0.0379999913275242,1,1.6548056602478,3
"2220","Tillis","Thom","NC",0,0,0,0,0,1,0,7,1,1,0,0,0,0,0,114,2242,41504,2014,0,1,2014,0,0,0,49,0.441000014543533,0,0,1,1,0.238000005483627,0,0,2401,7,0,1,1,1,0.371702432632446,NA,0.16100001335144,1,1,1,0.00599998561665416,13,0.843533396720886,1
"2221","Toomey","Pat","PA",0,1,1,0,0,5,7,34,1,3,0,0,0,0,0,114,2243,29935,2014,0,1,2010,0,0,0,51,0.629999995231628,0,1,3,0,0,0,0,2601,35,8,5,3,1,1.06867802143097,0.974155068397522,0.349999994039536,1,0,9,0.18299999833107,18,0.847216069698334,2
"2222","Udall","Tom","NM",0,0,1,0,0,5,11,42,2,2,1,1,1,0,0,114,2244,29924,2014,1,0,2008,0,0,0,56,-0.456000000238419,0,0,4,0,0,0,0,3136,44,12,6,2,2,1.43295693397522,2.88297653198242,0.736000001430511,1,0,16,0.902999997138977,3,0.819917142391205,3
"2223","Vitter","David","LA",0,0,0,0,0,14,19,122,2,2,1,0,1,0,0,114,2245,29918,2014,0,1,2004,0,0,0,57,0.495000004768372,1,1,6,1,0.12899999320507,0,0,3249,123,19,15,2,2,2.37640643119812,0.608556151390076,0.215000003576279,0,0,36,0.0480000041425228,6,1.6548056602478,2
"2224","Warner","Mark","VA",0,0,1,0,0,1,4,22,0,0,0,0,0,0,0,114,2246,40909,2014,1,0,2008,0,0,0,49,-0.196999996900558,0,0,4,0,0,0,1,2401,23,4,1,0,0,0.265562564134598,1.25030398368835,0.476999998092651,1,0,16,0.643999993801117,11,0.819917142391205,1
"2225","Warren","Elizabeth","MA",0,0,0,0,0,1,1,26,0,1,0,0,0,0,0,114,2247,41301,2014,1,0,2012,1,0,0,54,-0.737999975681305,0,0,2,0,0,0,1,2916,26,1,1,1,0,0.315600723028183,0.51203989982605,1.01800000667572,0,0,4,1.18499994277954,9,0.816234529018402,1
"2226","Whitehouse","Sheldon","RI",0,0,1,0,0,2,2,33,2,2,1,1,1,1,1,114,2248,40704,2014,1,0,2006,0,0,0,65,-0.428000003099442,0,0,5,0,0,0,0,4225,35,3,3,3,3,1.62957203388214,0.884208559989929,0.708000004291534,0,0,25,0.875,2,0.821758449077606,3
"2227","Wicker","Roger","MS",1,1,1,0,0,8,6,18,2,5,1,1,1,1,1,114,2249,29534,2014,0,1,2007,0,0,0,57,0.375999987125397,0,1,5,1,0.10700000077486,0,0,3249,20,8,10,6,3,2.19680905342102,0.367777436971664,0.0959999859333038,1,0,25,0.0710000097751617,4,0.850898683071136,3
"2228","Wyden","Ron","OR",0,0,2,0,0,8,19,70,5,5,0,0,0,0,0,114,2250,14871,2014,1,0,1996,0,0,0,57,-0.314000010490417,0,0,11,0,0,0,0,3249,72,19,8,5,5,2.65557479858398,3.16054797172546,0.593999981880188,1,0,121,0.761000037193298,5,0.832806348800659,3
"2229","Alexander","Lamar","TN",0,0,1,0,0,9,6,18,2,3,1,1,1,0,0,115,2251,40304,2016,0,1,2002,0,0,0,62,0.323000013828278,1,1,8,0,0,0,0,3844,20,7,10,3,2,1.36441743373871,2.47542881965637,0.088500015437603,1,0,64,0.130499988794327,9,1.68944203853607,2
"2230","Baldwin","Tammy","WI",0,0,1,0,0,4,6,59,1,3,0,0,0,0,0,115,2252,29940,2016,1,0,2012,1,0,0,51,-0.522000014781952,0,0,3,1,0.439000010490417,0,1,2601,60,6,4,3,1,1.0780508518219,0.668189585208893,0.756500005722046,1,0,9,0.975499987602234,8,0.759194791316986,2
"2231","Barrasso","John","WY",0,0,0,0,0,8,14,27,1,4,1,1,1,0,0,115,2253,40707,2016,0,1,2007,0,0,0,76,0.533999979496002,1,0,6,1,0.0540000014007092,1,0,5776,28,15,9,4,1,1.5144168138504,1.69805371761322,0.299499988555908,0,0,36,0.0804999768733978,1,1.44496822357178,2
"2232","Bennet","Michael","CO",0,0,3,0,0,2,6,38,0,0,0,0,0,0,0,115,2254,40910,2016,1,0,2009,0,0,0,50,-0.207000002264977,0,0,5,0,0,0,0,2500,41,6,2,0,0,0.462193548679352,0.350013166666031,0.441500008106232,1,0,25,0.66049998998642,7,0.786745548248291,2
"2233","Blumenthal","Richard","CT",0,0,5,0,0,1,4,55,0,1,0,0,0,0,0,115,2255,41101,2016,1,0,2010,0,0,0,63,-0.416999995708466,0,0,4,1,0.189999997615814,0,0,3969,60,4,1,1,0,0.545422613620758,0.557165503501892,0.65149998664856,1,0,16,0.870499968528748,5,0.772970199584961,2
"2234","Blunt","Roy","MO",0,0,0,0,0,10,9,33,3,6,0,0,1,0,0,115,2256,29735,2016,0,1,2010,0,0,0,49,0.430000007152557,1,1,4,0,0,1,0,2401,34,9,10,6,3,1.86251413822174,1.64179515838623,0.195500001311302,1,0,16,0.0234999936074018,8,1.63434052467346,2
"2235","Booker","Cory","NJ",0,0,0,0,0,3,3,67,0,0,0,0,1,0,0,115,2257,41308,2016,1,0,2013,0,1,0,56,-0.611999988555908,0,0,3,0,0,0,0,3136,68,3,3,0,0,0.580830454826355,0.974359333515167,0.846499979496002,0,0,9,1.06550002098083,12,0.759194791316986,2
"2236","Boozman","John","AR",0,0,0,0,0,3,2,16,2,2,0,0,0,0,0,115,2258,20101,2016,0,1,2010,0,0,0,60,0.400999993085861,0,1,4,0,0,0,0,3600,16,2,3,2,2,0.778075575828552,0.461273729801178,0.166499987244606,1,0,16,0.0525000058114529,4,0.989893198013306,2
"2237","Brown","Sherrod","OH",1,1,3,1,1,0,5,59,0,0,0,0,0,0,0,115,2259,29389,2016,1,0,2006,0,0,0,51,-0.437999993562698,0,0,6,1,0.303999990224838,0,0,2601,62,6,1,1,1,0.537379026412964,0.554287850856781,0.672500014305115,1,0,36,0.891499996185303,16,0.800520956516266,2
"2238","Burr","Richard","NC",0,0,0,0,0,5,5,21,0,0,1,0,2,0,0,115,2260,29548,2016,0,1,2004,0,0,0,51,0.453000009059906,1,0,7,0,0,0,0,2601,23,5,6,0,0,0.549836874008179,1.85040712356567,0.218500003218651,1,0,49,0.000499990943353623,13,1.45874357223511,1
"2239","Cantwell","Maria","WA",0,0,0,0,0,9,10,36,0,3,0,0,0,0,0,115,2261,39310,2016,1,0,2000,1,0,0,60,-0.293000012636185,0,0,9,1,0.197999998927116,0,0,3600,36,10,9,3,0,1.08240258693695,1.25993037223816,0.527500033378601,1,0,81,0.746500015258789,10,0.841847121715546,2
"2240","Capito","Shelley","WV",1,1,1,1,1,3,5,20,0,0,1,0,1,0,0,115,2262,20146,2016,0,1,2014,1,0,0,62,0.261000007390976,0,1,2,1,0.157000005245209,0,0,3844,22,6,5,1,1,0.523103952407837,0.261924833059311,0.0265000071376562,1,0,4,0.192499995231628,3,0.962342441082001,2
"2241","Cardin","Benjamin","MD",0,0,1,0,0,11,12,56,1,2,0,0,0,0,0,115,2263,15408,2016,1,0,2006,0,0,0,56,-0.326999992132187,0,0,6,1,0.194000005722046,0,0,3136,57,12,11,2,1,1.41921293735504,2.03279709815979,0.561500012874603,1,0,36,0.780499994754791,8,0.800520956516266,3
"2242","Carper","Thomas","DE",0,0,0,0,0,4,4,18,0,3,0,0,0,0,0,115,2264,15015,2016,1,0,2000,0,0,0,66,-0.17399999499321,0,0,9,0,0,0,0,4356,18,4,4,3,0,0.618659436702728,2.41529965400696,0.408499985933304,1,0,81,0.627499997615814,1,0.841847121715546,2
"2243","Casey","Robert","PA",0,0,1,0,0,4,7,67,1,4,0,0,0,0,0,115,2265,40703,2016,1,0,2006,0,0,0,57,-0.303999990224838,0,0,6,0,0,0,0,3249,68,7,4,4,1,1.23460936546326,1.47386288642883,0.538500010967255,1,0,36,0.757499992847443,18,0.800520956516266,3
"2244","Cassidy","Bill","LA",2,2,2,2,2,5,9,52,1,3,0,0,0,0,0,115,2266,20919,2016,0,1,2014,0,0,0,56,0.451999992132187,0,1,2,1,0.187000006437302,0,0,3136,54,11,7,5,3,1.2960444688797,0.689606130123138,0.217499986290932,1,0,4,0.00150000781286508,6,0.962342441082001,2
"2245","Cochran","Thad","MS",0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,115,2267,14009,2016,0,1,1978,0,0,0,60,0.287000000476837,0,0,20,0,0,0,0,3600,3,2,2,0,0,0.150844186544418,0.231330171227455,0.0525000020861626,0,0,400,0.166500002145767,4,0.9933762550354,1
"2246","Collins","Susan","ME",0,0,0,0,0,5,3,39,2,3,1,1,1,1,1,115,2268,49703,2016,0,1,1996,1,0,0,68,0.111000001430511,1,1,11,0,0,0,0,4624,40,4,6,4,3,1.75647020339966,0.875727236270905,0.123499996960163,1,0,121,0.342500001192093,2,1.73076808452606,2
"2247","Coons","Christopher","DE",1,1,2,0,1,5,9,33,0,2,0,0,1,0,0,115,2269,40916,2016,1,0,2010,0,0,0,56,-0.239999994635582,0,0,4,0,0,0,0,3136,36,10,6,3,0,0.843638122081757,0.34323862195015,0.474500000476837,1,0,16,0.693499982357025,1,0.772970199584961,2
"2248","Corker","Bob","TN",0,0,1,0,0,10,8,11,2,4,0,0,1,0,0,115,2270,40705,2016,0,1,2006,0,0,0,65,0.395000010728836,1,0,6,0,0,0,0,4225,13,8,10,4,2,1.37134265899658,1.74655294418335,0.160500004887581,0,0,36,0.058499988168478,9,1.44496822357178,2
"2249","Cornyn","John","TX",1,1,7,1,1,12,16,56,7,7,0,0,2,0,0,115,2271,40305,2016,0,1,2002,0,0,0,62,0.495000004768372,0,1,8,0,0,1,0,3844,65,17,13,8,8,3.13574695587158,3.1418468952179,0.260500013828278,1,0,64,0.0415000058710575,36,1.04499471187592,3
"2250","Cortez Masto","Catherine","NV",0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,115,2272,41700,2016,1,0,2016,1,0,1,47,-0.395000010728836,0,0,1,0,0,0,0,2209,22,1,0,0,0,0.149849608540535,NA,0.629500031471252,1,1,1,0.84850001335144,4,0.731644034385681,1
"2251","Cotton","Tom","AR",0,0,0,0,0,1,6,27,0,1,0,0,1,0,0,115,2273,21301,2016,0,1,2014,0,0,0,57,0.612999975681305,0,1,2,0,0,0,0,3249,28,6,1,1,0,0.454826325178146,0.465486168861389,0.378499984741211,1,0,4,0.159499973058701,4,0.962342441082001,1
"2252","Crapo","Mike","ID",0,0,0,0,0,2,6,26,1,2,1,1,1,1,1,115,2274,29345,2016,0,1,1998,0,0,0,66,0.50900000333786,1,0,10,1,0.109999999403954,0,0,4356,27,7,3,3,2,1.3982036113739,0.388521462678909,0.274500012397766,1,0,100,0.055500004440546,2,1.50006973743439,2
"2253","Cruz","Ted","TX",0,0,2,0,0,3,2,50,1,2,0,0,0,0,0,115,2275,41304,2016,0,1,2012,0,0,0,56,0.818000018596649,0,1,3,0,0,0,0,3136,52,2,3,2,1,0.792092323303223,0.79638135433197,0.583500027656555,1,0,9,0.364500015974045,36,0.976117789745331,2
"2254","Daines","Steve","MT",1,1,1,1,1,10,12,53,2,3,0,0,0,0,0,115,2276,21338,2016,0,1,2014,0,0,0,58,0.542999982833862,0,1,2,0,0,0,0,3364,54,13,11,4,3,1.688396692276,0.452689051628113,0.308499991893768,1,0,4,0.0894999802112579,1,0.962342441082001,3
"2255","Donnelly","Joe","IN",1,1,1,1,1,2,4,27,0,2,0,0,0,0,0,115,2277,20717,2016,1,0,2012,0,0,0,50,-0.119000002741814,0,0,3,0,0,0,0,2500,28,5,3,3,1,0.574223339557648,0.136308774352074,0.353500008583069,1,0,9,0.572499990463257,9,0.759194791316986,2
